Study,site,lat,lon,plant_sp,lipid,tot_visits,Fruit_Diet,Bird_genus,rank_Phyl,Plant_familiy,Bird_Family,Bird_Order,Plant_genus,visits,BodyMass,phylo,Phylo_name
1,1,-15.9519,-47.9701,Protium_almecega,3,629,75.83333333,Tangara,25,Burseraceae,Thraupidae,Passeriformes,Protium,79,18,Tangara_seledon,Protium_heptaphyllum
1,1,-15.9519,-47.9701,Protium_almecega,3,629,91.11111111,Euphonia,23,Burseraceae,Fringilllidae,Passeriformes,Protium,46,13,Euphonia_chlorotica,Protium_heptaphyllum
1,1,-15.9519,-47.9701,Psittacanthus_robustus,16.48,83,47.5,Elaenia,16,Loranthaceae,Tyrannidae,Passeriformes,Psittacanthus,26,16.8,Elaenia_flavogaster,Struthanthus_calobotrys
1,1,-15.9519,-47.9701,Psittacanthus_robustus,16.48,83,60,Antilophia,13,Loranthaceae,Pipridae,Passeriformes,Psittacanthus,44,21.48,Antilophia_galeata,Struthanthus_calobotrys
1,1,-15.9519,-47.9701,Psittacanthus_robustus,16.48,83,64,Patagioenas,3,Loranthaceae,Columbidae,Columbiformes,Psittacanthus,3,178.77,Patagioenas_speciosa,Struthanthus_calobotrys
1,1,-15.9519,-47.9701,Psittacanthus_robustus,16.48,83,70,Tersina,25,Loranthaceae,Thraupidae,Passeriformes,Psittacanthus,6,29,Tersina_viridis,Struthanthus_calobotrys
1,1,-15.9519,-47.9701,Psittacanthus_robustus,16.48,83,75.83333333,Tangara,25,Loranthaceae,Thraupidae,Passeriformes,Psittacanthus,4,18,Tangara_seledon,Struthanthus_calobotrys
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,24,Saltator,25,Araliaceae,Thraupidae,Passeriformes,Schefflera,6,43.3,Saltator_similis,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,47.5,Elaenia,16,Araliaceae,Tyrannidae,Passeriformes,Schefflera,109,20.575,Elaenia_flavogaster,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,53,Turdus,21,Araliaceae,Turdidae,Passeriformes,Schefflera,106,62.61,Turdus_subalaris,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,60,Antilophia,13,Araliaceae,Pipridae,Passeriformes,Schefflera,14,21.48,Antilophia_galeata,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,63.33333333,Ramphastos,8,Araliaceae,Ramphastidae,Piciformes,Schefflera,4,489.175,Ramphastos_vitellinus,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,71.42857143,Thraupis,25,Araliaceae,Thraupidae,Passeriformes,Schefflera,21,35.745,Thraupis_palmarum,Schefflera_morototoni
1,1,-15.9519,-47.9701,Schefflera_morototoni,17.9,273,75.83333333,Tangara,25,Araliaceae,Thraupidae,Passeriformes,Schefflera,13,18,Tangara_seledon,Schefflera_morototoni
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,0,Casiornis,16,Solanaceae,Tyrannidae,Passeriformes,Solanum,1,24.8,Casiornis_rufus,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,0,Coereba,25,Solanaceae,Thraupidae,Passeriformes,Solanum,3,10.01,Coereba_flaveola,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,20,Eucometis,25,Solanaceae,Thraupidae,Passeriformes,Solanum,3,27,Eucometis_penicillata,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,20,Trichothraupis,25,Solanaceae,Thraupidae,Passeriformes,Solanum,1,22.58,Trichothraupis_melanops,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,24,Saltator,25,Solanaceae,Thraupidae,Passeriformes,Solanum,18,43.3,Saltator_similis,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,33.33333333,Tachyphonus,25,Solanaceae,Thraupidae,Passeriformes,Solanum,3,34.4,Tachyphonus_rufus,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,40,Arremon,27,Solanaceae,Emberezidae,Passeriformes,Solanum,3,26.13,Arremon_flavirostris,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,40,Empidonomus,16,Solanaceae,Tyrannidae,Passeriformes,Solanum,1,27.1,Empidonomus_varius,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,47.5,Elaenia,16,Solanaceae,Tyrannidae,Passeriformes,Solanum,29,19,Elaenia_flavogaster,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,50,Ramphocelus,25,Solanaceae,Thraupidae,Passeriformes,Solanum,1,25.92,Ramphocelus_passerinii,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,53,Turdus,21,Solanaceae,Turdidae,Passeriformes,Solanum,10,69.27,Turdus_subalaris,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,60,Antilophia,13,Solanaceae,Pipridae,Passeriformes,Solanum,19,21.48,Antilophia_galeata,Solanum_americanum
1,1,-15.9519,-47.9701,Solanum_cf_viscossimum,1.3,99,75.83333333,Tangara,25,Solanaceae,Thraupidae,Passeriformes,Solanum,7,18,Tangara_seledon,Solanum_americanum
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,10,Tyrannus,16,Myristicaceae,Tyrannidae,Passeriformes,Virola,2,31.9,Tyrannus_savana,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,23.33333333,Hemithraupis,25,Myristicaceae,Thraupidae,Passeriformes,Virola,1,12,Hemithraupis_ruficapilla,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,30,Myiodynastes,16,Myristicaceae,Tyrannidae,Passeriformes,Virola,7,43.2,Myiodynastes_luteiventris,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,35,Baryphtengus,6,Myristicaceae,Momotidae,Coraciiformes,Virola,7,141.65,Baryphthengus_ruficapillus,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,47.5,Elaenia,16,Myristicaceae,Tyrannidae,Passeriformes,Virola,7,16.8,Elaenia_flavogaster,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,53,Turdus,21,Myristicaceae,Turdidae,Passeriformes,Virola,204,59.988,Turdus_subalaris,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,56.66666667,Dacnis,25,Myristicaceae,Thraupidae,Passeriformes,Virola,3,13,Dacnis_nigripes,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,70,Tersina,25,Myristicaceae,Thraupidae,Passeriformes,Virola,114,29,Tersina_viridis,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,71.42857143,Thraupis,25,Myristicaceae,Thraupidae,Passeriformes,Virola,1,39,Thraupis_palmarum,Virola_sebifera
1,1,-15.9519,-47.9701,Virola_sebifera,61.28,349,76.66666667,Tityra,14,Myristicaceae,Tityridae,Passeriformes,Virola,3,68.1,Tityra_semifasciata,Virola_sebifera
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,20,Myiophagis,16,Annonaceae,Tyrannidae,Passeriformes,Xylopia,3,10.5,Myiopagis_viridicata,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,23.33333333,Hemithraupis,25,Annonaceae,Thraupidae,Passeriformes,Xylopia,1,12,Hemithraupis_ruficapilla,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,24,Saltator,25,Annonaceae,Thraupidae,Passeriformes,Xylopia,1,43.3,Saltator_similis,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,30,Phyllomyias,16,Annonaceae,Tyrannidae,Passeriformes,Xylopia,53,10.3,Phyllomyias_griseocapilla,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,47.5,Elaenia,16,Annonaceae,Tyrannidae,Passeriformes,Xylopia,12,21.5,Elaenia_flavogaster,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,53,Turdus,21,Annonaceae,Turdidae,Passeriformes,Xylopia,1,69.1,Turdus_subalaris,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,56.66666667,Dacnis,25,Annonaceae,Thraupidae,Passeriformes,Xylopia,68,13,Dacnis_nigripes,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,60,Antilophia,13,Annonaceae,Pipridae,Passeriformes,Xylopia,6,21.48,Antilophia_galeata,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,65,Mionectes,16,Annonaceae,Tyrannidae,Passeriformes,Xylopia,3,13.3,Mionectes_rufiventris,Xylopia_aromatica
1,1,-15.9519,-47.9701,Xylopia_aromatica,33,153,75.83333333,Tangara,25,Annonaceae,Thraupidae,Passeriformes,Xylopia,5,18,Tangara_seledon,Xylopia_aromatica
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,0,Mimus,20,Malphigiaceae,Mimidae,Passeriformes,Byrsonima,6,63.7,Mimus_saturninus,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,10,Megarhynchus,16,Malphigiaceae,Tyrannidae,Passeriformes,Byrsonima,2,69.91,Megarynchus_pitangua,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,10,Tyrannus,16,Malphigiaceae,Tyrannidae,Passeriformes,Byrsonima,2,37.4,Tyrannus_savana,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,23.33333333,Pachyramphus,14,Malphigiaceae,Tityridae,Passeriformes,Byrsonima,2,43,Pachyramphus_viridis,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,30,Pitangus,16,Malphigiaceae,Tyrannidae,Passeriformes,Byrsonima,1,62.85,Pitangus_sulphuratus,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,32,Cyanocorax,17,Malphigiaceae,Corvidae,Passeriformes,Byrsonima,1,166,Cyanocorax_morio,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,38,Myiozetetes,16,Malphigiaceae,Tyrannidae,Passeriformes,Byrsonima,6,28,Myiozetetes_similis,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,53,Turdus,21,Malphigiaceae,Turdidae,Passeriformes,Byrsonima,4,69.1,Turdus_subalaris,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,71.42857143,Thraupis,25,Malphigiaceae,Thraupidae,Passeriformes,Byrsonima,5,32.49,Thraupis_palmarum,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Byrsonima_intermedia,1.5,43,82.5,Penelope,1,Malphigiaceae,Cracidae,Galliformes,Byrsonima,14,894.99,Penelope_pileata,Byrsonima_intermedia
2,2,-21.72583333,-48.01861111,Copaifera_langsdorffii,3,17,30,Pitangus,16,Fabaceae,Tyrannidae,Passeriformes,Copaifera,1,62.85,Pitangus_sulphuratus,Copaifera_langsdorffii
2,2,-21.72583333,-48.01861111,Copaifera_langsdorffii,3,17,32,Cyanocorax,17,Fabaceae,Corvidae,Passeriformes,Copaifera,10,166,Cyanocorax_morio,Copaifera_langsdorffii
2,2,-21.72583333,-48.01861111,Copaifera_langsdorffii,3,17,53,Turdus,21,Fabaceae,Turdidae,Passeriformes,Copaifera,4,69.1,Turdus_subalaris,Copaifera_langsdorffii
2,2,-21.72583333,-48.01861111,Copaifera_langsdorffii,3,17,56.66666667,Dacnis,25,Fabaceae,Thraupidae,Passeriformes,Copaifera,1,13,Dacnis_nigripes,Copaifera_langsdorffii
2,2,-21.72583333,-48.01861111,Copaifera_langsdorffii,3,17,75.83333333,Tangara,25,Fabaceae,Thraupidae,Passeriformes,Copaifera,1,18,Tangara_seledon,Copaifera_langsdorffii
2,2,-21.72583333,-48.01861111,Coussarea_hydrangeafolia,1.66,19,32,Cyanocorax,17,Rubiaceae,Corvidae,Passeriformes,Coussarea,8,172,Cyanocorax_morio,Coussarea_hydrangeifolia
2,2,-21.72583333,-48.01861111,Coussarea_hydrangeafolia,1.66,19,71.42857143,Thraupis,25,Rubiaceae,Thraupidae,Passeriformes,Coussarea,8,32.49,Thraupis_palmarum,Coussarea_hydrangeifolia
2,2,-21.72583333,-48.01861111,Coussarea_hydrangeafolia,1.66,19,75.83333333,Tangara,25,Rubiaceae,Thraupidae,Passeriformes,Coussarea,2,18,Tangara_seledon,Coussarea_hydrangeifolia
2,2,-21.72583333,-48.01861111,Coussarea_hydrangeafolia,1.66,19,76.66666667,Tityra,14,Rubiaceae,Tityridae,Passeriformes,Coussarea,1,68.1,Tityra_semifasciata,Coussarea_hydrangeifolia
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,0,Mimus,20,Sapindaceae,Mimidae,Passeriformes,Cupania,1,63.7,Mimus_saturninus,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,0,Nemosia,25,Sapindaceae,Thraupidae,Passeriformes,Cupania,5,16,Nemosia_pileata,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,3.333333333,Thamnophilus,10,Sapindaceae,Thamnophilidae,Passeriformes,Cupania,1,27.03,Thamnophilus_punctatus,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,10,Tyrannus,16,Sapindaceae,Tyrannidae,Passeriformes,Cupania,1,37.4,Tyrannus_savana,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,23.33333333,Pachyramphus,14,Sapindaceae,Tityridae,Passeriformes,Cupania,11,43,Pachyramphus_viridis,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,26.66666667,Vireo,18,Sapindaceae,Vireonidae,Passeriformes,Cupania,3,16.06,Vireo_philadelphicus,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,30,Myiodynastes,16,Sapindaceae,Tyrannidae,Passeriformes,Cupania,12,43.2,Myiodynastes_luteiventris,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,31.66666667,Myiarchus,16,Sapindaceae,Tyrannidae,Passeriformes,Cupania,5,27.5,Myiarchus_tyrannulus,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,32,Cyanocorax,17,Sapindaceae,Corvidae,Passeriformes,Cupania,15,166,Cyanocorax_morio,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,40,Empidonomus,16,Sapindaceae,Tyrannidae,Passeriformes,Cupania,2,27.1,Empidonomus_varius,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,53,Turdus,21,Sapindaceae,Turdidae,Passeriformes,Cupania,9,69.1,Turdus_subalaris,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,56.66666667,Dacnis,25,Sapindaceae,Thraupidae,Passeriformes,Cupania,1,13,Dacnis_nigripes,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,71.42857143,Thraupis,25,Sapindaceae,Thraupidae,Passeriformes,Cupania,3,32.49,Thraupis_palmarum,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Cupania_vernalis,59.3,70,75.83333333,Tangara,25,Sapindaceae,Thraupidae,Passeriformes,Cupania,1,18,Tangara_seledon,Cupania_emarginata
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,0,Casiornis,16,Dilleniaceae,Tyrannidae,Passeriformes,Doliocarpus,1,24.8,Casiornis_rufus,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,0,Mimus,20,Dilleniaceae,Mimidae,Passeriformes,Doliocarpus,1,63.7,Mimus_saturninus,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,10,Tyrannus,16,Dilleniaceae,Tyrannidae,Passeriformes,Doliocarpus,1,37.4,Tyrannus_savana,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,23.33333333,Pachyramphus,14,Dilleniaceae,Tityridae,Passeriformes,Doliocarpus,2,43,Pachyramphus_viridis,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,30,Myiodynastes,16,Dilleniaceae,Tyrannidae,Passeriformes,Doliocarpus,2,43.2,Myiodynastes_luteiventris,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,30,Pitangus,16,Dilleniaceae,Tyrannidae,Passeriformes,Doliocarpus,1,62.85,Pitangus_sulphuratus,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,40,Empidonomus,16,Dilleniaceae,Tyrannidae,Passeriformes,Doliocarpus,1,27.1,Empidonomus_varius,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,56.66666667,Dacnis,25,Dilleniaceae,Thraupidae,Passeriformes,Doliocarpus,8,13,Dacnis_nigripes,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,71.42857143,Thraupis,25,Dilleniaceae,Thraupidae,Passeriformes,Doliocarpus,10,32.49,Thraupis_palmarum,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Doliocarpus_dentatus,9.69,33,75.83333333,Tangara,25,Dilleniaceae,Thraupidae,Passeriformes,Doliocarpus,6,18,Tangara_seledon,Doliocarpus_dentatus
2,2,-21.72583333,-48.01861111,Erythroxylum_cuneifolium,26.87,1,82.5,Penelope,1,Erythroxylaceae,Cracidae,Galliformes,Erythroxylum,1,894.99,Penelope_pileata,Erythroxylum_suberosum
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,32,Cyanocorax,17,Moraceae,Corvidae,Passeriformes,Ficus,1,166,Cyanocorax_morio,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,47.5,Elaenia,16,Moraceae,Tyrannidae,Passeriformes,Ficus,1,24.8,Elaenia_flavogaster,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,53,Turdus,21,Moraceae,Turdidae,Passeriformes,Ficus,1,69.1,Turdus_subalaris,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,56.66666667,Dacnis,25,Moraceae,Thraupidae,Passeriformes,Ficus,4,13,Dacnis_nigripes,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,71.42857143,Thraupis,25,Moraceae,Thraupidae,Passeriformes,Ficus,4,32.49,Thraupis_palmarum,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ficus_guaranitica,4.64,13,82.5,Penelope,1,Moraceae,Cracidae,Galliformes,Ficus,2,894.99,Penelope_pileata,Ficus_insipida
2,2,-21.72583333,-48.01861111,Ilex_cerasifolia,7.89,24,23.33333333,Pachyramphus,14,Aquifoliaceae,Tityridae,Passeriformes,Ilex,1,43,Pachyramphus_viridis,Ilex_paraguariensis
2,2,-21.72583333,-48.01861111,Ilex_cerasifolia,7.89,24,47.5,Elaenia,16,Aquifoliaceae,Tyrannidae,Passeriformes,Ilex,3,24.8,Elaenia_flavogaster,Ilex_paraguariensis
2,2,-21.72583333,-48.01861111,Ilex_cerasifolia,7.89,24,53,Turdus,21,Aquifoliaceae,Turdidae,Passeriformes,Ilex,9,69.1,Turdus_subalaris,Ilex_paraguariensis
2,2,-21.72583333,-48.01861111,Ilex_cerasifolia,7.89,24,71.42857143,Thraupis,25,Aquifoliaceae,Thraupidae,Passeriformes,Ilex,4,32.49,Thraupis_palmarum,Ilex_paraguariensis
2,2,-21.72583333,-48.01861111,Ilex_cerasifolia,7.89,24,75.83333333,Tangara,25,Aquifoliaceae,Thraupidae,Passeriformes,Ilex,7,18,Tangara_seledon,Ilex_paraguariensis
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,0,Casiornis,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,2,24.8,Casiornis_rufus,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,3.333333333,Thamnophilus,10,Melastomataceae,Thamnophilidae,Passeriformes,Miconia,1,19.4,Thamnophilus_punctatus,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,10,Conirostrum,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,10.7,Conirostrum_speciosum,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,24,Saltator,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,43.3,Saltator_similis,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,30,Myiodynastes,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,1,43.2,Myiodynastes_luteiventris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,32,Cyanocorax,17,Melastomataceae,Corvidae,Passeriformes,Miconia,1,166,Cyanocorax_morio,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,40,Arremon,27,Melastomataceae,Emberezidae,Passeriformes,Miconia,1,26.13,Arremon_flavirostris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,40,Empidonomus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,1,27.1,Empidonomus_varius,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,2,69.1,Turdus_subalaris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,56.66666667,Dacnis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,10,13,Dacnis_nigripes,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,4,18,Tangara_seledon,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_albicans,3.255,28,82.5,Penelope,1,Melastomataceae,Cracidae,Galliformes,Miconia,2,894.99,Penelope_pileata,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_langsdorffii,3.255,5,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,2,69.1,Turdus_subalaris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_langsdorffii,3.255,5,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,3,18,Tangara_seledon,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_ligustroides,3.255,2,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,1,69.1,Turdus_subalaris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_ligustroides,3.255,2,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,32.49,Thraupis_palmarum,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_sp,3.255,7,30,Camptostoma,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,1,8.1,Camptostoma_obsoletum,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_sp,3.255,7,56.66666667,Dacnis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,13,Dacnis_nigripes,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_sp,3.255,7,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,2,18,Tangara_seledon,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_sp,3.255,7,82.5,Penelope,1,Melastomataceae,Cracidae,Galliformes,Miconia,2,894.99,Penelope_pileata,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_stenastachya,3.255,5,30,Myiodynastes,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,1,43.2,Myiodynastes_luteiventris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_stenastachya,3.255,5,32,Cyanocorax,17,Melastomataceae,Corvidae,Passeriformes,Miconia,1,166,Cyanocorax_morio,Miconia_albicans
2,2,-21.72583333,-48.01861111,Miconia_stenastachya,3.255,5,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,3,69.1,Turdus_subalaris,Miconia_albicans
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,10,Tyrannus,16,Myrtaceae,Tyrannidae,Passeriformes,Myrcia,3,37.4,Tyrannus_savana,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,30,Pitangus,16,Myrtaceae,Tyrannidae,Passeriformes,Myrcia,7,62.85,Pitangus_sulphuratus,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,38,Myiozetetes,16,Myrtaceae,Tyrannidae,Passeriformes,Myrcia,2,28,Myiozetetes_similis,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,53,Turdus,21,Myrtaceae,Turdidae,Passeriformes,Myrcia,14,69.1,Turdus_subalaris,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,56.66666667,Dacnis,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,4,13,Dacnis_nigripes,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,71.42857143,Thraupis,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,4,32.49,Thraupis_palmarum,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrcia_castrensis,7.14,35,75.83333333,Tangara,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,1,18,Tangara_seledon,Myrcia_splendens
2,2,-21.72583333,-48.01861111,Myrsine_guianensis,9.93,4,53,Turdus,21,Primulaceae,Turdidae,Passeriformes,Myrsine,4,69.1,Turdus_subalaris,Myrsine_guianensis
2,2,-21.72583333,-48.01861111,Ocotea_corymbosa,33.2,146,0,Casiornis,16,Lauraceae,Tyrannidae,Passeriformes,Nectandra,4,24.8,Casiornis_rufus,Nectandra_megapotamica
