Bird_genus,Plant_genus,lipids,site,lat,lon,Fruit_Diet,Plant_phylo,Phylo,visits,BodyMass
Dacnis,Schinus,5.47,8,-19.7667,-40.0033,56.66666667,Schinus,Dacnis_nigripes,4,12.97727273
Dacnis,Struthanthus,27.22,8,-19.7667,-40.0033,56.66666667,Struthanthus,Dacnis_nigripes,7,12.97727273
Dacnis,Alchornea,67.625,9,-23.5468,-46.7213,56.66666667,Alchornea,Dacnis_nigripes,1,12.97727273
Dacnis,Lantana,4.6,9,-23.5468,-46.7213,56.66666667,Lantana,Dacnis_nigripes,1,12.97727273
Dacnis,Schinus,5.47,9,-23.5468,-46.7213,56.66666667,Schinus,Dacnis_nigripes,3,12.97727273
Dacnis,Cecropia,3.928571429,11,-18.51666667,-39.73333333,56.66666667,Cecropia,Dacnis_nigripes,51,12.97727273
Dacnis,Alchornea,67.625,13,-26.8812,-49.071,56.66666667,Alchornea,Dacnis_nigripes,20,12.97727273
Dacnis,Alchornea,67.625,14,-22.4116,-47.5378,56.66666667,Alchornea,Dacnis_nigripes,12,12.97727273
Dacnis,Aegiphila,8.7,15,-22.9433,-46.7499,56.66666667,Aegiphila,Dacnis_nigripes,1,12.97727273
Dacnis,Casearia,16.35,15,-22.9433,-46.7499,56.66666667,Casearia,Dacnis_nigripes,10,12.97727273
Dacnis,Erythroxylum,36.01333333,15,-22.9433,-46.7499,56.66666667,Erythroxylum,Dacnis_nigripes,8,12.97727273
Dacnis,Protium,2.617142857,15,-22.9433,-46.7499,56.66666667,Protium,Dacnis_nigripes,6,12.97727273
Dacnis,Miconia,4.111052632,16,-21.7496,-43.3174,56.66666667,Miconia,Dacnis_nigripes,6,12.97727273
Dacnis,Tapirira,7.518,20,-22.8728,-42.3414,56.66666667,Tapirira,Dacnis_nigripes,64,12.97727273
Dacnis,Ficus,4.650416667,21,-22.8213,-47.113,56.66666667,Ficus,Dacnis_nigripes,28,12.97727273
Dacnis,Ficus,4.650416667,22,-21.9841,-47.88,56.66666667,Ficus,Dacnis_nigripes,9,12.97727273
Dacnis,Magnolia,52.6,23,-21.96666667,-47.86666667,56.66666667,Magnolia,Dacnis_nigripes,116,12.97727273
Dacnis,Miconia,4.111052632,23,-21.96666667,-47.86666667,56.66666667,Miconia,Dacnis_nigripes,15,12.97727273
Dacnis,Myrsine,21.24285714,23,-21.96666667,-47.86666667,56.66666667,Myrsine,Dacnis_nigripes,26,12.97727273
Dacnis,Pera,68.1,23,-21.96666667,-47.86666667,56.66666667,Pera,Dacnis_nigripes,91,12.97727273
Dacnis,Trichilia,69.55,24,-22.3339,-47,56.66666667,Trichilia,Dacnis_nigripes,68,12.97727273
Dacnis,Magnolia,52.6,25,-22.36666667,-47.46666667,56.66666667,Magnolia,Dacnis_nigripes,17,12.97727273
Dacnis,Trema,48.8,26,-26.88333333,-49.05,56.66666667,Trema,Dacnis_nigripes,7,12.97727273
Dacnis,Myrsine,21.24285714,27,-26.9125,-49.072,56.66666667,Myrsine,Dacnis_nigripes,31,12.97727273
Dacnis,Miconia,4.111052632,31,-22.45,-44.0167,56.66666667,Miconia,Dacnis_nigripes,19,12.97727273
Dacnis,Alchornea,67.625,32,-22.4143,-42.6143,56.66666667,Alchornea,Dacnis_nigripes,2,12.97727273
Dacnis,Coussapoa,2.3,33,-22.4,-42.95,56.66666667,Coussapoa,Dacnis_nigripes,10,12.97727273
Dacnis,Miconia,4.111052632,34,-22.3532,-44.6365,56.66666667,Miconia,Dacnis_nigripes,1,12.97727273
Dacnis,Alchornea,67.625,35,-23,-44.31666667,56.66666667,Alchornea,Dacnis_nigripes,22,12.97727273
Dacnis,Copaifera,1.65,36,-21.37611111,-46.00583333,56.66666667,Copaifera,Dacnis_nigripes,6,12.97727273
Dacnis,Aegiphila,8.7,37,-23.55,-45.06667,56.66666667,Aegiphila,Dacnis_nigripes,1,12.97727273
Dacnis,Clusia,51.182,37,-23.55,-45.06667,56.66666667,Clusia,Dacnis_nigripes,13,12.97727273
Dacnis,Guapira,1.878333333,37,-23.55,-45.06667,56.66666667,Guapira,Dacnis_nigripes,4,12.97727273
Dacnis,Miconia,4.111052632,37,-23.55,-45.06667,56.66666667,Miconia,Dacnis_nigripes,25,12.97727273
Dacnis,Myrcia,6.510555556,37,-23.55,-45.06667,56.66666667,Myrcia,Dacnis_nigripes,2,12.97727273
Dacnis,Myrsine,21.24285714,37,-23.55,-45.06667,56.66666667,Myrsine,Dacnis_nigripes,33,12.97727273
Dacnis,Schinus,5.47,37,-23.55,-45.06667,56.66666667,Schinus,Dacnis_nigripes,1,12.97727273
Dacnis,Acnistus,0.04,39,-22.4833,-47.5923,56.66666667,Acnistus,Dacnis_nigripes,1,12.97727273
Dacnis,Casearia,16.35,39,-22.4833,-47.5923,56.66666667,Casearia,Dacnis_nigripes,4,12.97727273
Dacnis,Myrciaria,8,39,-22.4833,-47.5923,56.66666667,Myrciaria,Dacnis_nigripes,1,12.97727273
Dacnis,Trema,48.8,39,-22.4833,-47.5923,56.66666667,Trema,Dacnis_nigripes,24,12.97727273
Dacnis,Trichilia,69.55,39,-22.4833,-47.5923,56.66666667,Trichilia,Dacnis_nigripes,47,12.97727273
Dacnis,Miconia,4.111052632,44,-23.3667,-46.6,56.66666667,Miconia,Dacnis_nigripes,28,12.97727273
Dacnis,Miconia,4.111052632,45,-12.93,-38.4,56.66666667,Miconia,Dacnis_nigripes,8,12.97727273
Dacnis,Pera,68.1,45,-12.93,-38.4,56.66666667,Pera,Dacnis_nigripes,15,12.97727273
Dacnis,Alchornea,67.625,46,-22.7167,-48.5667,56.66666667,Alchornea,Dacnis_nigripes,7,12.97727273
Dacnis,Myrsine,21.24285714,46,-22.7167,-48.5667,56.66666667,Myrsine,Dacnis_nigripes,10,12.97727273
Dacnis,Miconia,4.111052632,47,-22.76527778,-53.25833333,56.66666667,Miconia,Dacnis_nigripes,53,12.97727273
Dacnis,Matayba,27.7,49,-20.500477,-54.61507,56.66666667,Matayba,Dacnis_nigripes,8,12.97727273
Dacnis,Miconia,4.111052632,50,-18.98916667,-48.30166667,56.66666667,Miconia,Dacnis_nigripes,20,12.97727273
Dacnis,Miconia,4.111052632,51,-18.9,-48.23333333,56.66666667,Miconia,Dacnis_nigripes,17,12.97727273
Dacnis,Clusia,51.182,52,-25.1336,-47.9516,56.66666667,Clusia,Dacnis_nigripes,1,12.97727273
Dacnis,Cabralea,71.11666667,53,-24.2833,-48.4167,56.66666667,Cabralea,Dacnis_nigripes,15,12.97727273
Dacnis,Sloanea,12.96666667,54,-24.1414,-47.974,56.66666667,Sloanea,Dacnis_nigripes,3,12.97727273
Dacnis,Schefflera,23.1,57,-12.85,-52.06666667,56.66666667,Schefflera,Dacnis_nigripes,24,12.97727273
Dacnis,Schefflera,23.1,58,-4.266666667,-55.98333333,56.66666667,Schefflera,Dacnis_nigripes,8,12.97727273
Dacnis,Miconia,4.111052632,60,-22.17539167,-47.873925,56.66666667,Miconia,Dacnis_nigripes,12,12.97727273
Dacnis,Trema,48.8,70,-22.71,-47.61,56.66666667,Trema,Dacnis_nigripes,6,12.97727273
Dacnis,Cecropia,3.928571429,71,-18.91666667,-48.28333333,56.66666667,Cecropia,Dacnis_nigripes,18,12.97727273
Dendroica,Guarea,44.08,65,9.1525,-79.8465,5,Guarea,Dendroica_petechia,1,9.755
Dendroica,Tabernaemontana,63.9,66,10.6267,-85.4436,5,Tabernaemontana,Dendroica_petechia,17,9.755
Dixiphia,Guarea,44.08,4,-22.5496,-42.2766,60,Guarea,Pipra_pipra,1,11.11
Dixiphia,Miconia,4.111052632,4,-22.5496,-42.2766,60,Miconia,Pipra_pipra,4,11.11
Dixiphia,Myrsine,21.24285714,4,-22.5496,-42.2766,60,Myrsine,Pipra_pipra,2,11.11
Dixiphia,Xylopia,44.1,4,-22.5496,-42.2766,60,Xylopia,Pipra_pipra,1,11.11
Dixiphia,Clusia,51.182,8,-19.7667,-40.0033,60,Clusia,Pipra_pipra,1,11.11
Dixiphia,Myrcia,6.510555556,8,-19.7667,-40.0033,60,Myrcia,Pipra_pipra,1,11.11
Dixiphia,Pera,68.1,8,-19.7667,-40.0033,60,Pera,Pipra_pipra,1,11.11
Dixiphia,Protium,2.617142857,8,-19.7667,-40.0033,60,Protium,Pipra_pipra,1,11.11
Dixiphia,Psychotria,3.209230769,8,-19.7667,-40.0033,60,Psychotria,Pipra_pipra,4,11.11
Dryocopus,Ficus,4.650416667,22,-21.9841,-47.88,10,Ficus,Dryocopus_lineatus,1,183.19
Dryocopus,Magnolia,52.6,23,-21.96666667,-47.86666667,10,Magnolia,Dryocopus_lineatus,41,183.19
Dryocopus,Myrsine,21.24285714,46,-22.7167,-48.5667,10,Myrsine,Dryocopus_lineatus,12,183.19
Dryocopus,Schefflera,23.1,57,-12.85,-52.06666667,10,Schefflera,Dryocopus_lineatus,1,183.19
Dryocopus,Schefflera,23.1,58,-4.266666667,-55.98333333,10,Schefflera,Dryocopus_lineatus,2,183.19
Dryocopus,Cymbopetalum,61.2,61,18.5499,-95.2,10,Cymbopetalum,Dryocopus_lineatus,6,183.19
Elaenia,Alchornea,67.625,1,-15.9519,-47.9701,47.5,Alchornea,Elaenia_flavogaster,46,21.53522124
Elaenia,Amaioua,10.325,1,-15.9519,-47.9701,47.5,Amaioua,Elaenia_flavogaster,17,21.53522124
Elaenia,Cabralea,71.11666667,1,-15.9519,-47.9701,47.5,Cabralea,Elaenia_flavogaster,21,21.53522124
Elaenia,Cecropia,3.928571429,1,-15.9519,-47.9701,47.5,Cecropia,Elaenia_flavogaster,9,21.53522124
Elaenia,Guatteria,5.528333333,1,-15.9519,-47.9701,47.5,Guatteria,Elaenia_flavogaster,21,21.53522124
Elaenia,Miconia,4.111052632,1,-15.9519,-47.9701,47.5,Miconia,Elaenia_flavogaster,139,21.53522124
Elaenia,Piper,2.2,1,-15.9519,-47.9701,47.5,Piper,Elaenia_flavogaster,2,21.53522124
Elaenia,Protium,2.617142857,1,-15.9519,-47.9701,47.5,Protium,Elaenia_flavogaster,122,21.53522124
Elaenia,Psittacanthus,25.73333333,1,-15.9519,-47.9701,47.5,Psittacanthus,Elaenia_flavogaster,26,21.53522124
Elaenia,Richeria,27,1,-15.9519,-47.9701,47.5,Richeria,Elaenia_flavogaster,50,21.53522124
Elaenia,Schefflera,23.1,1,-15.9519,-47.9701,47.5,Schefflera,Elaenia_flavogaster,109,21.53522124
Elaenia,Solanum,5.062352941,1,-15.9519,-47.9701,47.5,Solanum,Elaenia_flavogaster,29,21.53522124
Elaenia,Virola,65.81571429,1,-15.9519,-47.9701,47.5,Virola,Elaenia_flavogaster,7,21.53522124
Elaenia,Xylopia,44.1,1,-15.9519,-47.9701,47.5,Xylopia,Elaenia_flavogaster,12,21.53522124
Elaenia,Amaioua,10.325,2,-21.72583333,-48.01861111,47.5,Amaioua,Elaenia_flavogaster,2,21.53522124
Elaenia,Ficus,4.650416667,2,-21.72583333,-48.01861111,47.5,Ficus,Elaenia_flavogaster,1,21.53522124
Elaenia,Ilex,7.89,2,-21.72583333,-48.01861111,47.5,Ilex,Elaenia_flavogaster,3,21.53522124
Elaenia,Myrciaria,8,2,-21.72583333,-48.01861111,47.5,Myrciaria,Elaenia_flavogaster,2,21.53522124
Elaenia,Ocotea,29.855,2,-21.72583333,-48.01861111,47.5,Ocotea,Elaenia_flavogaster,16,21.53522124
Elaenia,Pera,68.1,2,-21.72583333,-48.01861111,47.5,Pera,Elaenia_flavogaster,2,21.53522124
Elaenia,Prunus,0.36,2,-21.72583333,-48.01861111,47.5,Prunus,Elaenia_flavogaster,1,21.53522124
Elaenia,Rudgea,1.75,2,-21.72583333,-48.01861111,47.5,Rudgea,Elaenia_flavogaster,1,21.53522124
Elaenia,Schefflera,23.1,2,-21.72583333,-48.01861111,47.5,Schefflera,Elaenia_flavogaster,1,21.53522124
Elaenia,Nectandra,42.594,3,-29.7167,-53.7,47.5,Nectandra,Elaenia_flavogaster,1,21.53522124
Elaenia,Citharexylum,3.6,4,-22.5496,-42.2766,47.5,Citharexylum,Elaenia_flavogaster,4,21.53522124
Elaenia,Cupania,57.8,4,-22.5496,-42.2766,47.5,Cupania,Elaenia_flavogaster,3,21.53522124
Elaenia,Miconia,4.111052632,4,-22.5496,-42.2766,47.5,Miconia,Elaenia_flavogaster,1,21.53522124
Elaenia,Myrsine,21.24285714,4,-22.5496,-42.2766,47.5,Myrsine,Elaenia_flavogaster,3,21.53522124
